,trade_seq,trade_id,timestamp,tick_direction,price,mark_price,iv,instrument_name,index_price,direction,contracts,amount,maturity,strike,combo_trade_id,combo_id,block_trade_id,liquidation,date,time_to_maturity,days_to_maturity,minutes_to_maturity,time_to_maturity_year
161120,3376,299224100,2024-04-26 17:33:39.990,1,0.062,0.06163207,56.96,BTC-28JUN24-70000-C,63838.57,sell,11.1,11.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 06:26:20.010000,62,89666.33333333333,0.1705980466768138
161121,3375,299224099,2024-04-26 17:33:39.968,1,0.062,0.06163207,56.96,BTC-28JUN24-70000-C,63838.57,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 06:26:20.032000,62,89666.33333333333,0.1705980466768138
161122,3374,299224098,2024-04-26 17:33:39.962,0,0.062,0.06163207,56.96,BTC-28JUN24-70000-C,63838.57,buy,4.4,4.4,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 06:26:20.038000,62,89666.33333333333,0.1705980466768138
161181,3373,299222775,2024-04-26 17:27:56.026,0,0.0615,0.06135354,56.92,BTC-28JUN24-70000-C,63757.0,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 06:32:03.974000,62,89672.05,0.17060892313546425
161261,3372,299221568,2024-04-26 17:16:21.422,3,0.061,0.06114827,56.87,BTC-28JUN24-70000-C,63692.72,sell,3.0,3.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 06:43:38.578000,62,89683.63333333333,0.17063096144089293
161517,3371,299216923,2024-04-26 16:25:20.182,2,0.061,0.06143758,56.9,BTC-28JUN24-70000-C,63731.66,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 07:34:39.818000,62,89734.65,0.17072802511415525
161603,3370,299215585,2024-04-26 16:19:13.868,0,0.0615,0.06078421,57.68,BTC-28JUN24-70000-C,63568.25,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 07:40:46.132000,62,89740.76666666666,0.1707396626078133
161669,3369,299214626,2024-04-26 16:10:06.591,2,0.0595,0.06018482,56.9,BTC-28JUN24-70000-C,63413.07,buy,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 07:49:53.409000,62,89749.88333333333,0.17075700786402842
161703,3368,299213953,2024-04-26 16:07:40.470,2,0.06,0.0601284,57.29,BTC-28JUN24-70000-C,63414.86,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 07:52:19.530000,62,89752.31666666667,0.17076163749365805
161843,3367,299211777,2024-04-26 15:54:12.462,1,0.061,0.06124977,57.68,BTC-28JUN24-70000-C,63465.37,sell,3.7,3.7,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:05:47.538000,62,89765.78333333334,0.17078725900558095
161844,3366,299211745,2024-04-26 15:54:07.254,1,0.061,0.0612567,57.68,BTC-28JUN24-70000-C,63461.98,sell,4.5,4.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:05:52.746000,62,89765.86666666667,0.17078741755454085
161998,3365,299209599,2024-04-26 15:39:17.621,1,0.061,0.06057097,57.99,BTC-28JUN24-70000-C,63351.04,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:20:42.379000,62,89780.7,0.17081563926940638
162000,3364,299209595,2024-04-26 15:39:11.072,1,0.061,0.06063079,57.98,BTC-28JUN24-70000-C,63356.07,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:20:48.928000,62,89780.8,0.1708158295281583
162001,3363,299209594,2024-04-26 15:39:11.022,1,0.061,0.06063079,57.98,BTC-28JUN24-70000-C,63356.07,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:20:48.978000,62,89780.8,0.1708158295281583
162002,3362,299209593,2024-04-26 15:39:11.017,1,0.061,0.06063079,57.95,BTC-28JUN24-70000-C,63356.45,sell,0.8,0.8,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:20:48.983000,62,89780.8,0.1708158295281583
162003,3361,299209592,2024-04-26 15:39:11.013,0,0.061,0.06063079,57.95,BTC-28JUN24-70000-C,63356.45,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:20:48.987000,62,89780.8,0.1708158295281583
162044,3359,299209223,2024-04-26 15:37:04.969,2,0.06,0.06059965,57.35,BTC-28JUN24-70000-C,63344.19,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:22:55.031000,62,89782.91666666667,0.17081985667174024
162045,3360,299209224,2024-04-26 15:37:04.969,3,0.06,0.06059965,57.35,BTC-28JUN24-70000-C,63344.19,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:22:55.031000,62,89782.91666666667,0.17081985667174024
162088,3358,299208722,2024-04-26 15:34:03.577,2,0.0605,0.06101371,57.4,BTC-28JUN24-70000-C,63428.54,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:25:56.423000,62,89785.93333333333,0.1708255961440893
162131,3357,299208041,2024-04-26 15:30:09.272,2,0.061,0.0608945,57.75,BTC-28JUN24-70000-C,63409.92,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:29:50.728000,62,89789.83333333333,0.1708330162354135
162167,3356,299206739,2024-04-26 15:25:19.310,2,0.0615,0.06140791,57.76,BTC-28JUN24-70000-C,63500.15,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:34:40.690000,62,89794.66666666667,0.1708422120750888
162273,3355,299204404,2024-04-26 15:12:18.233,3,0.062,0.06193812,57.82,BTC-28JUN24-70000-C,63579.63,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:47:41.767000,62,89807.68333333333,0.1708669774226281
162322,3354,299203490,2024-04-26 15:07:15.637,3,0.062,0.06191593,57.83,BTC-28JUN24-70000-C,63571.15,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:52:44.363000,62,89812.73333333334,0.1708765854895992
162327,3353,299203305,2024-04-26 15:06:47.029,2,0.062,0.06180198,57.87,BTC-28JUN24-70000-C,63567.61,buy,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 08:53:12.971000,62,89813.2,0.17087747336377473
162803,3349,299187287,2024-04-26 14:08:15.687,2,0.0665,0.06623986,57.84,BTC-28JUN24-70000-C,64332.94,buy,2.0,2.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 09:51:44.313000,62,89871.73333333334,0.17098883815322172
162860,3348,299186382,2024-04-26 14:00:38.266,0,0.067,0.06655487,57.89,BTC-28JUN24-70000-C,64421.44,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 09:59:21.734000,62,89879.35,0.1710033295281583
163346,3347,299176942,2024-04-26 13:13:38.605,3,0.064,0.06390254,57.61,BTC-28JUN24-70000-C,63957.93,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 10:46:21.395000,62,89926.35,0.17109275114155253
163496,3346,299175363,2024-04-26 12:55:47.624,2,0.064,0.06400514,57.44,BTC-28JUN24-70000-C,63996.29,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 11:04:12.376000,62,89944.2,0.1711267123287671
164007,3345,299169927,2024-04-26 11:33:38.637,3,0.0645,0.06494166,57.01,BTC-28JUN24-70000-C,64167.43,buy,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 12:26:21.363000,62,90026.35,0.1712830098934551
164174,3344,299167833,2024-04-26 10:58:09.316,3,0.0645,0.06482178,57.3,BTC-28JUN24-70000-C,64084.96,buy,1.9,1.9,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 13:01:50.684000,62,90061.83333333333,0.1713505200405885
164175,3343,299167832,2024-04-26 10:58:09.314,2,0.0645,0.06482178,57.3,BTC-28JUN24-70000-C,64084.96,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 13:01:50.686000,62,90061.83333333333,0.1713505200405885
164200,3342,299167426,2024-04-26 10:52:03.497,2,0.065,0.06487538,57.59,BTC-28JUN24-70000-C,64098.43,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 13:07:56.503000,62,90067.93333333333,0.1713621258244546
164236,3341,299166683,2024-04-26 10:48:35.227,2,0.0655,0.06554085,57.56,BTC-28JUN24-70000-C,64180.27,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 13:11:24.773000,62,90071.4,0.1713687214611872
164329,3340,299164873,2024-04-26 10:31:47.258,3,0.066,0.06619728,57.4,BTC-28JUN24-70000-C,64322.08,buy,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 13:28:12.742000,62,90088.2,0.17140068493150684
164330,3339,299164872,2024-04-26 10:31:46.334,2,0.066,0.06619598,57.4,BTC-28JUN24-70000-C,64321.86,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 13:28:13.666000,62,90088.21666666666,0.17140071664129883
164563,3338,299162743,2024-04-26 09:46:14.365,0,0.0675,0.06731783,57.74,BTC-28JUN24-70000-C,64472.31,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:13:45.635000,62,90133.75,0.17148734779299848
164615,3337,299162474,2024-04-26 09:40:00.427,3,0.0665,0.06736234,57.17,BTC-28JUN24-70000-C,64462.65,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:19:59.573000,62,90139.98333333334,0.1714992072552004
164616,3336,299162473,2024-04-26 09:40:00.427,2,0.0665,0.06736234,57.17,BTC-28JUN24-70000-C,64462.65,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:19:59.573000,62,90139.98333333334,0.1714992072552004
164780,3335,299161278,2024-04-26 09:19:16.638,2,0.067,0.06704225,57.58,BTC-28JUN24-70000-C,64440.73,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:40:43.362000,62,90160.71666666666,0.1715386542364282
164868,3334,299160837,2024-04-26 09:11:14.357,1,0.068,0.06694879,58.16,BTC-28JUN24-70000-C,64436.86,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:48:45.643000,62,90168.75,0.1715539383561644
164870,3333,299160831,2024-04-26 09:11:10.266,0,0.068,0.06694335,58.16,BTC-28JUN24-70000-C,64437.21,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:48:49.734000,62,90168.81666666667,0.1715540651953323
164937,3332,299160240,2024-04-26 09:05:57.205,0,0.0665,0.06620036,57.53,BTC-28JUN24-70000-C,64383.64,sell,0.9,0.9,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:54:02.795000,62,90174.03333333334,0.17156399036022324
164996,3331,299160024,2024-04-26 09:05:02.196,2,0.066,0.06609009,57.27,BTC-28JUN24-70000-C,64379.6,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:54:57.804000,62,90174.95,0.17156573439878234
165004,3330,299159807,2024-04-26 09:04:26.711,1,0.0665,0.06589691,57.69,BTC-28JUN24-70000-C,64352.85,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:55:33.289000,62,90175.55,0.17156687595129377
165007,3329,299159803,2024-04-26 09:04:23.461,1,0.0665,0.06591443,57.7,BTC-28JUN24-70000-C,64344.71,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:55:36.539000,62,90175.6,0.17156697108066973
165011,3328,299159794,2024-04-26 09:04:19.341,0,0.0665,0.06585254,57.7,BTC-28JUN24-70000-C,64349.8,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 14:55:40.659000,62,90175.66666666667,0.17156709791983765
165103,3327,299158679,2024-04-26 08:56:10.880,2,0.0655,0.06629215,57.04,BTC-28JUN24-70000-C,64352.38,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 15:03:49.120000,62,90183.81666666667,0.1715826040081177
165744,3324,299148729,2024-04-26 07:52:28.051,3,0.0675,0.06781963,58.46,BTC-28JUN24-70000-C,64318.16,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 16:07:31.949000,62,90247.51666666666,0.17170379883307965
165781,3323,299146920,2024-04-26 07:47:28.714,3,0.0675,0.06775564,58.49,BTC-28JUN24-70000-C,64326.3,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 16:12:31.286000,62,90252.51666666666,0.17171331177067478
166133,3321,299138220,2024-04-26 06:43:05.793,2,0.0675,0.06765775,58.75,BTC-28JUN24-70000-C,64266.93,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 17:16:54.207000,62,90316.9,0.17183580669710805
166134,3322,299138221,2024-04-26 06:43:05.793,3,0.0675,0.06765775,58.75,BTC-28JUN24-70000-C,64266.93,sell,0.8,0.8,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 17:16:54.207000,62,90316.9,0.17183580669710805
166139,3320,299138062,2024-04-26 06:41:10.305,2,0.068,0.06797624,58.84,BTC-28JUN24-70000-C,64327.7,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 17:18:49.695000,62,90318.81666666667,0.1718394533231862
166219,3319,299137245,2024-04-26 06:25:37.610,2,0.0685,0.06874603,58.72,BTC-28JUN24-70000-C,64436.01,buy,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 17:34:22.390000,62,90334.36666666667,0.17186903855910707
166269,3318,299136551,2024-04-26 06:01:48.612,0,0.0695,0.06998064,58.99,BTC-28JUN24-70000-C,64540.3,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 17:58:11.388000,62,90358.18333333333,0.17191435185185186
166549,3317,299132396,2024-04-26 05:02:25.739,2,0.0685,0.06871751,59.54,BTC-28JUN24-70000-C,64043.15,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 18:57:34.261000,62,90417.56666666667,0.17202733384069
166662,3316,299130433,2024-04-26 04:23:53.875,2,0.0695,0.06968988,59.71,BTC-28JUN24-70000-C,64247.57,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 19:36:06.125000,62,90456.1,0.17210064687975649
166899,3315,299127020,2024-04-26 03:06:11.960,2,0.0705,0.07059674,59.91,BTC-28JUN24-70000-C,64359.54,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 20:53:48.040000,62,90533.8,0.1722484779299848
167187,3314,299121633,2024-04-26 01:41:54.376,0,0.0715,0.0716771,60.29,BTC-28JUN24-70000-C,64422.93,buy,0.7,0.7,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 22:18:05.624000,62,90618.08333333333,0.17240883434804666
167214,3313,299120622,2024-04-26 01:33:28.100,0,0.0705,0.07061298,60.48,BTC-28JUN24-70000-C,64190.21,buy,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 22:26:31.900000,62,90626.51666666666,0.17242487950279045
167315,3312,299118346,2024-04-26 01:11:55.476,2,0.0695,0.06958895,60.66,BTC-28JUN24-70000-C,63965.3,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 22:48:04.524000,62,90648.06666666667,0.17246588026382548
167507,3311,299114023,2024-04-26 00:27:00.723,2,0.0715,0.07180288,60.66,BTC-28JUN24-70000-C,64300.66,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-26,62 days 23:32:59.277000,62,90692.98333333334,0.1725513381532217
167799,3310,299109299,2024-04-25 23:13:17.432,2,0.0735,0.07347073,60.92,BTC-28JUN24-70000-C,64552.36,sell,5.0,5.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 00:46:42.568000,63,90766.7,0.1726915905631659
168140,3309,299103348,2024-04-25 21:24:48.833,0,0.076,0.076557,60.95,BTC-28JUN24-70000-C,64980.21,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 02:35:11.167000,63,90875.18333333333,0.17289798959918823
168407,3308,299096494,2024-04-25 20:15:44.670,2,0.074,0.07412894,61.03,BTC-28JUN24-70000-C,64568.76,sell,2.4,2.4,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 03:44:15.330000,63,90944.25,0.17302939497716896
168792,3307,299087059,2024-04-25 18:32:41.766,0,0.0745,0.07427787,61.19,BTC-28JUN24-70000-C,64587.14,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 05:27:18.234000,63,91047.3,0.17322545662100458
169701,3306,299067774,2024-04-25 15:56:09.496,0,0.07,0.07024041,60.24,BTC-28JUN24-70000-C,64068.42,sell,0.3,0.3,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 08:03:50.504000,63,91203.83333333333,0.17352327498731607
169929,3305,299062971,2024-04-25 15:31:55.154,1,0.068,0.06756594,60.62,BTC-28JUN24-70000-C,63623.03,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 08:28:04.846000,63,91228.06666666667,0.17356938102486047
169930,3304,299062970,2024-04-25 15:31:55.151,0,0.068,0.06756594,60.62,BTC-28JUN24-70000-C,63623.03,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 08:28:04.849000,63,91228.06666666667,0.17356938102486047
170012,3303,299061460,2024-04-25 15:16:04.653,2,0.0665,0.06687533,60.15,BTC-28JUN24-70000-C,63496.0,sell,50.0,50.0,2024-06-28 00:00:00,7000.0,,BTC-STRD-28JUN24-70000,138491.0,,2024-04-25,63 days 08:43:55.347000,63,91243.91666666667,0.17359953703703704
170191,3302,299058160,2024-04-25 14:40:33.125,3,0.0675,0.06766129,60.48,BTC-28JUN24-70000-C,63558.47,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:19:26.875000,63,91279.43333333333,0.17366711060375445
170192,3301,299058158,2024-04-25 14:40:31.635,2,0.0675,0.06765091,60.49,BTC-28JUN24-70000-C,63558.95,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:19:28.365000,63,91279.46666666666,0.1736671740233384
170248,3300,299056291,2024-04-25 14:25:22.459,1,0.0685,0.06843484,60.49,BTC-28JUN24-70000-C,63736.29,sell,0.4,0.4,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:34:37.541000,63,91294.61666666667,0.17369599822425166
170258,3299,299055975,2024-04-25 14:22:04.997,1,0.0685,0.06833117,60.49,BTC-28JUN24-70000-C,63737.58,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:37:55.003000,63,91297.91666666667,0.17370227676306443
170263,3298,299055912,2024-04-25 14:20:23.438,1,0.0685,0.068265,60.54,BTC-28JUN24-70000-C,63730.06,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:39:36.562000,63,91299.6,0.1737054794520548
170267,3297,299055889,2024-04-25 14:20:11.501,1,0.0685,0.06825861,60.51,BTC-28JUN24-70000-C,63738.15,sell,4.4,4.4,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:39:48.499000,63,91299.8,0.17370585996955862
170269,3296,299055887,2024-04-25 14:20:10.072,0,0.0685,0.06827546,60.5,BTC-28JUN24-70000-C,63742.16,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:39:49.928000,63,91299.81666666667,0.17370589167935058
170328,3295,299054232,2024-04-25 14:11:19.130,0,0.068,0.06804929,60.25,BTC-28JUN24-70000-C,63719.38,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 09:48:40.870000,63,91308.66666666667,0.17372272957889398
170898,3294,299045136,2024-04-25 13:18:41.423,1,0.064,0.06337571,60.29,BTC-28JUN24-70000-C,62981.06,buy,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 10:41:18.577000,63,91361.3,0.1738228691019787
170900,3293,299044971,2024-04-25 13:17:31.655,0,0.064,0.06330896,60.27,BTC-28JUN24-70000-C,63008.81,buy,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 10:42:28.345000,63,91362.46666666666,0.17382508878741754
170953,3292,299043311,2024-04-25 13:09:55.739,2,0.0635,0.06334908,59.86,BTC-28JUN24-70000-C,63026.42,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 10:50:04.261000,63,91370.06666666667,0.17383954845256214
171041,3289,299038871,2024-04-25 12:53:55.575,2,0.065,0.06509972,59.68,BTC-28JUN24-70000-C,63364.71,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 11:06:04.425000,63,91386.06666666667,0.17386998985286656
171042,3290,299038872,2024-04-25 12:53:55.575,3,0.065,0.06509972,59.68,BTC-28JUN24-70000-C,63364.71,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 11:06:04.425000,63,91386.06666666667,0.17386998985286656
171043,3291,299038873,2024-04-25 12:53:55.575,3,0.065,0.06509972,59.68,BTC-28JUN24-70000-C,63364.71,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 11:06:04.425000,63,91386.06666666667,0.17386998985286656
171245,3288,299032428,2024-04-25 12:20:24.903,3,0.069,0.0690087,59.86,BTC-28JUN24-70000-C,64043.55,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 11:39:35.097000,63,91419.58333333333,0.1739337582445459
172093,3286,299013226,2024-04-25 09:47:31.009,2,0.069,0.06915352,60.28,BTC-28JUN24-70000-C,63862.09,buy,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 14:12:28.991000,63,91572.46666666666,0.17422463216641298
172261,3285,299011416,2024-04-25 09:14:10.102,0,0.071,0.07120921,60.48,BTC-28JUN24-70000-C,64124.49,buy,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 14:45:49.898000,63,91605.81666666667,0.1742880834601725
172368,3284,299010292,2024-04-25 09:04:01.488,0,0.07,0.07055066,60.45,BTC-28JUN24-70000-C,63946.37,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 14:55:58.512000,63,91615.96666666666,0.1743073947234906
172530,3283,299008768,2024-04-25 08:48:14.432,2,0.0695,0.06957098,60.92,BTC-28JUN24-70000-C,63724.37,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 15:11:45.568000,63,91631.75,0.17433742389649923
172653,3282,299007570,2024-04-25 08:37:17.534,3,0.07,0.07005823,61.07,BTC-28JUN24-70000-C,63786.17,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 15:22:42.466000,63,91642.7,0.17435825722983256
172654,3281,299007569,2024-04-25 08:37:17.534,2,0.07,0.07005823,61.07,BTC-28JUN24-70000-C,63786.17,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 15:22:42.466000,63,91642.7,0.17435825722983256
173300,3280,299000338,2024-04-25 07:42:46.353,3,0.072,0.07185512,61.65,BTC-28JUN24-70000-C,63936.98,sell,0.6,0.6,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:17:13.647000,63,91697.21666666666,0.17446197995941146
173309,3279,299000168,2024-04-25 07:42:00.275,2,0.072,0.07184837,61.63,BTC-28JUN24-70000-C,63945.67,sell,0.4,0.4,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:17:59.725000,63,91697.98333333334,0.17446343860984273
173364,3278,298999198,2024-04-25 07:37:16.788,3,0.073,0.07291754,61.53,BTC-28JUN24-70000-C,64115.34,sell,0.8,0.8,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:22:43.212000,63,91702.71666666666,0.1744724441907661
173366,3277,298999143,2024-04-25 07:37:05.151,2,0.073,0.07308364,61.45,BTC-28JUN24-70000-C,64135.3,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:22:54.849000,63,91702.9,0.17447279299847793
173430,3276,298998401,2024-04-25 07:30:16.065,3,0.0735,0.07376678,61.35,BTC-28JUN24-70000-C,64244.93,sell,0.2,0.2,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:29:43.935000,63,91709.71666666666,0.17448576230339927
173431,3275,298998400,2024-04-25 07:30:16.062,2,0.0735,0.07376678,61.35,BTC-28JUN24-70000-C,64244.93,buy,0.8,0.8,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:29:43.938000,63,91709.71666666666,0.17448576230339927
173468,3273,298997923,2024-04-25 07:24:47.245,2,0.074,0.07484685,61.41,BTC-28JUN24-70000-C,64288.73,sell,3.0,3.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:35:12.755000,63,91715.2,0.17449619482496195
173469,3274,298997924,2024-04-25 07:24:47.245,3,0.074,0.07484685,61.41,BTC-28JUN24-70000-C,64288.73,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 16:35:12.755000,63,91715.2,0.17449619482496195
174656,3272,298981447,2024-04-25 01:59:56.082,2,0.075,0.07565457,62.81,BTC-28JUN24-70000-C,64062.93,sell,1.0,1.0,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 22:00:03.918000,63,92040.05,0.1751142503805175
174759,3271,298979630,2024-04-25 01:41:32.931,3,0.077,0.07725441,63.19,BTC-28JUN24-70000-C,64294.6,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 22:18:27.069000,63,92058.45,0.17514925799086759
175195,3270,298973430,2024-04-25 00:00:11.922,2,0.077,0.07779102,63.28,BTC-28JUN24-70000-C,64256.01,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-25,63 days 23:59:48.078000,63,92159.8,0.17534208523592085
175640,3269,298965113,2024-04-24 21:40:35.191,0,0.078,0.07785571,63.77,BTC-28JUN24-70000-C,64261.97,sell,0.5,0.5,2024-06-28 00:00:00,7000.0,,,,,2024-04-24,64 days 02:19:24.809000,64,92299.4,0.17560768645357686
176164,3268,298956642,2024-04-24 20:19:33.097,3,0.076,0.07547119,64.28,BTC-28JUN24-70000-C,63767.38,buy,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-24,64 days 03:40:26.903000,64,92380.43333333333,0.17576185946220194
176203,3267,298956031,2024-04-24 20:15:15.876,2,0.076,0.07607919,63.95,BTC-28JUN24-70000-C,63839.73,sell,0.1,0.1,2024-06-28 00:00:00,7000.0,,,,,2024-04-24,64 days 03:44:44.124000,64,92384.73333333334,0.17577004058853374
